fecha,region,temperatura,precipitacion,indice_economico,competencia_promo
2023-08-02,Centro,23.7,0.07,88.3,False
2023-08-03,Centro,29.3,0.05,88.3,False
2023-08-04,Centro,23.3,0.0,87.6,False
2023-08-05,Centro,23.0,0.28,88.2,False
2023-08-06,Centro,23.1,0.0,87.8,False
2023-08-07,Centro,19.5,0.07,87.3,False
2023-08-08,Centro,20.2,0.03,85.7,False
2023-08-09,Centro,21.6,0.02,85.7,True
2023-08-10,Centro,26.5,0.02,85.5,True
2023-08-11,Centro,22.9,0.1,85.2,False
2023-08-12,Centro,21.5,0.01,84.7,False
2023-08-13,Centro,26.5,0.09,84.1,False
2023-08-14,Centro,27.4,0.19,83.6,False
2023-08-15,Centro,26.4,0.04,83.5,False
2023-08-16,Centro,19.9,0.63,83.4,False
2023-08-17,Centro,20.9,0.04,83.0,False
2023-08-18,Centro,27.7,0.0,83.1,False
2023-08-19,Centro,22.9,0.46,82.7,False
2023-08-20,Centro,21.3,0.05,82.1,False
2023-08-21,Centro,24.2,0.05,81.9,False
2023-08-22,Centro,24.9,0.15,80.9,False
2023-08-23,Centro,20.1,0.17,80.7,False
2023-08-24,Centro,22.4,0.13,79.6,False
2023-08-25,Centro,24.4,0.08,78.8,False
2023-08-26,Centro,18.1,0.02,77.5,False
2023-08-27,Centro,21.5,0.01,77.1,False
2023-08-28,Centro,18.1,0.0,77.6,True
2023-08-29,Centro,18.4,0.0,77.3,True
2023-08-30,Centro,19.6,0.15,77.4,False
2023-08-31,Centro,22.6,0.09,78.4,False
2023-09-01,Centro,20.2,0.01,78.4,False
2023-09-02,Centro,19.1,0.02,77.8,True
2023-09-03,Centro,21.1,0.04,77.4,False
2023-09-04,Centro,17.5,0.01,77.2,False
2023-09-05,Centro,22.1,0.05,76.8,False
2023-09-06,Centro,24.2,0.12,76.4,False
2023-09-07,Centro,20.5,0.21,76.8,False
2023-09-08,Centro,20.1,0.0,77.3,False
2023-09-09,Centro,21.7,0.0,76.5,False
2023-09-10,Centro,14.5,0.01,76.1,False
2023-09-11,Centro,22.1,0.29,75.9,True
2023-09-12,Centro,29.8,0.11,76.2,False
2023-09-13,Centro,20.1,0.34,76.9,False
2023-09-14,Centro,20.0,0.01,78.3,False
2023-09-15,Centro,22.6,0.0,78.2,False
2023-09-16,Centro,25.2,0.43,78.1,False
2023-09-17,Centro,23.2,0.11,78.6,False
2023-09-18,Centro,13.8,0.0,78.4,False
2023-09-19,Centro,21.9,0.17,78.6,False
2023-09-20,Centro,27.9,0.01,78.6,True
2023-09-21,Centro,22.0,0.03,77.5,False
2023-09-22,Centro,16.7,0.0,77.8,False
2023-09-23,Centro,20.9,0.43,78.0,False
2023-09-24,Centro,16.2,0.05,78.9,False
2023-09-25,Centro,23.8,0.0,79.2,False
2023-09-26,Centro,17.2,0.0,78.9,False
2023-09-27,Centro,20.3,0.03,79.1,False
2023-09-28,Centro,17.4,0.02,78.4,False
2023-09-29,Centro,18.4,0.0,78.1,True
2023-09-30,Centro,24.5,0.01,78.7,True
2023-10-01,Centro,20.3,0.1,79.0,False
2023-10-02,Centro,18.3,0.04,79.8,False
2023-10-03,Centro,16.6,0.01,79.1,False
2023-10-04,Centro,14.4,0.03,79.3,False
2023-10-05,Centro,16.3,0.21,79.4,False
2023-10-06,Centro,20.4,0.02,80.3,True
2023-10-07,Centro,23.0,0.06,80.9,True
2023-10-08,Centro,18.4,0.22,81.6,True
2023-10-09,Centro,24.8,0.06,82.7,True
2023-10-10,Centro,17.9,0.47,82.8,True
2023-10-11,Centro,19.4,0.11,83.7,True
2023-10-12,Centro,16.9,0.06,83.5,False
2023-10-13,Centro,23.1,0.16,83.2,False
2023-10-14,Centro,26.5,0.06,83.8,False
2023-10-15,Centro,14.9,0.06,83.3,False
2023-10-16,Centro,19.2,0.08,83.8,False
2023-10-17,Centro,24.1,0.04,84.0,False
2023-10-18,Centro,16.0,0.07,84.7,False
2023-10-19,Centro,22.0,0.14,84.9,False
2023-10-20,Centro,24.0,0.13,85.0,True
2023-10-21,Centro,20.6,0.0,85.4,False
2023-10-22,Centro,22.1,0.06,85.1,False
2023-10-23,Centro,25.8,0.02,84.8,False
2023-10-24,Centro,26.4,0.03,85.1,False
2023-10-25,Centro,20.4,0.06,85.1,False
2023-10-26,Centro,19.1,0.12,84.9,False
2023-10-27,Centro,18.0,0.03,84.8,False
2023-10-28,Centro,23.7,0.03,85.6,False
2023-10-29,Centro,16.7,0.16,85.2,False
2023-10-30,Centro,20.1,0.03,84.9,False
2023-10-31,Centro,21.3,0.04,83.9,False
2023-11-01,Centro,19.5,0.03,83.8,False
2023-11-02,Centro,21.9,0.02,83.9,False
2023-11-03,Centro,28.9,0.15,84.1,False
2023-11-04,Centro,20.9,0.44,84.0,False
2023-11-05,Centro,20.0,0.01,84.2,True
2023-11-06,Centro,24.4,0.04,84.4,False
2023-11-07,Centro,22.2,0.04,84.7,False
2023-11-08,Centro,25.9,0.02,84.9,False
2023-11-09,Centro,22.1,0.07,85.4,False
2023-11-10,Centro,21.0,0.0,85.0,False
2023-11-11,Centro,16.5,0.0,84.0,False
2023-11-12,Centro,17.0,0.2,84.0,False
2023-11-13,Centro,16.5,0.04,84.1,False
2023-11-14,Centro,23.2,0.22,84.5,False
2023-11-15,Centro,18.1,0.05,84.8,False
2023-11-16,Centro,26.0,0.03,85.5,False
2023-11-17,Centro,22.4,0.0,85.4,False
2023-11-18,Centro,21.7,0.0,85.2,False
2023-11-19,Centro,20.0,0.13,84.2,False
2023-11-20,Centro,24.5,0.23,84.0,False
2023-11-21,Centro,20.3,0.06,83.4,False
2023-11-22,Centro,19.9,0.09,83.2,False
2023-11-23,Centro,26.5,0.0,82.9,False
2023-11-24,Centro,24.1,0.16,82.8,False
2023-11-25,Centro,22.5,0.07,82.4,False
2023-11-26,Centro,25.2,0.27,82.6,False
2023-11-27,Centro,23.4,0.1,81.0,False
2023-11-28,Centro,24.7,0.06,80.8,False
2023-11-29,Centro,21.2,0.0,81.2,False
2023-11-30,Centro,30.0,0.19,81.9,False
2023-12-01,Centro,22.1,0.1,82.1,False
2023-12-02,Centro,28.7,0.0,82.7,False
2023-12-03,Centro,23.5,0.22,82.7,False
2023-12-04,Centro,26.7,0.02,82.5,False
2023-12-05,Centro,26.6,0.17,82.7,True
2023-12-06,Centro,27.9,0.01,82.6,False
2023-12-07,Centro,22.1,0.01,82.1,False
2023-12-08,Centro,28.0,0.23,81.8,False
2023-12-09,Centro,30.4,0.27,81.2,False
2023-12-10,Centro,24.2,0.01,81.5,False
2023-12-11,Centro,25.2,0.03,81.5,False
2023-12-12,Centro,23.7,0.04,81.3,False
2023-12-13,Centro,24.3,0.2,81.1,False
2023-12-14,Centro,30.6,0.18,81.5,False
2023-12-15,Centro,22.6,0.04,82.0,False
2023-12-16,Centro,22.9,0.15,81.5,False
2023-12-17,Centro,30.7,0.0,81.1,False
2023-12-18,Centro,27.9,0.03,81.7,False
2023-12-19,Centro,32.5,0.07,81.2,False
2023-12-20,Centro,24.9,0.06,81.7,False
2023-12-21,Centro,26.8,0.05,82.7,False
2023-12-22,Centro,24.6,0.0,83.8,False
2023-12-23,Centro,27.1,0.16,84.4,True
2023-12-24,Centro,21.5,0.02,85.1,False
2023-12-25,Centro,29.0,0.16,86.5,False
2023-12-26,Centro,28.1,0.0,85.6,True
2023-12-27,Centro,27.1,0.05,85.7,True
2023-12-28,Centro,26.2,0.07,86.5,False
2023-12-29,Centro,24.8,0.06,86.6,False
2023-12-30,Centro,29.8,0.48,87.6,False
2023-12-31,Centro,24.3,0.06,87.9,False
2024-01-01,Centro,29.5,0.23,88.3,False
2024-01-02,Centro,34.3,0.0,88.5,False
2024-01-03,Centro,32.7,0.11,88.6,False
2024-01-04,Centro,23.8,0.0,88.7,False
2024-01-05,Centro,26.9,0.05,89.1,False
2024-01-06,Centro,29.9,0.0,89.1,False
2024-01-07,Centro,28.5,0.14,89.9,False
2024-01-08,Centro,24.7,0.21,90.5,False
2024-01-09,Centro,30.2,0.05,91.4,False
2024-01-10,Centro,29.1,0.0,91.1,True
2024-01-11,Centro,35.0,0.19,90.5,True
2024-01-12,Centro,28.7,0.07,90.8,False
2024-01-13,Centro,33.1,0.03,92.5,False
2024-01-14,Centro,25.9,0.0,93.4,True
2024-01-15,Centro,26.8,0.0,93.3,False
2024-01-16,Centro,32.1,0.02,93.7,False
2024-01-17,Centro,33.4,0.06,94.3,False
2024-01-18,Centro,27.4,0.02,93.7,False
2024-01-19,Centro,30.4,0.3,94.5,False
2024-01-20,Centro,26.4,0.02,94.6,False
2024-01-21,Centro,30.1,0.09,94.6,False
2024-01-22,Centro,33.3,0.19,94.7,False
2024-01-23,Centro,29.6,0.14,95.3,False
2024-01-24,Centro,30.3,0.05,95.0,False
2024-01-25,Centro,27.8,0.13,94.1,False
2024-01-26,Centro,29.3,0.05,94.2,False
2024-01-27,Centro,36.7,0.04,93.2,True
2024-01-28,Centro,31.7,0.03,92.9,False
2024-01-29,Centro,28.6,0.02,93.4,False
2024-01-30,Centro,30.8,0.08,93.6,False
2024-01-31,Centro,27.1,0.09,94.0,False
2024-02-01,Centro,29.0,0.0,94.1,False
2024-02-02,Centro,36.2,0.0,95.1,False
2024-02-03,Centro,31.8,0.02,94.7,False
2024-02-04,Centro,38.0,0.0,94.6,True
2024-02-05,Centro,32.2,0.11,94.2,True
2024-02-06,Centro,32.5,0.0,94.4,False
2024-02-07,Centro,34.6,0.0,94.1,False
2024-02-08,Centro,24.8,0.18,94.7,False
2024-02-09,Centro,33.5,0.0,94.1,False
2024-02-10,Centro,32.9,0.1,94.5,False
2024-02-11,Centro,37.6,0.0,94.5,False
2024-02-12,Centro,36.1,0.0,94.1,False
2024-02-13,Centro,29.9,0.31,94.1,False
2024-02-14,Centro,37.2,0.05,93.9,False
2024-02-15,Centro,32.8,0.05,93.7,False
2024-02-16,Centro,30.9,0.06,93.3,False
2024-02-17,Centro,34.3,0.0,92.6,False
2024-02-18,Centro,33.2,0.0,92.0,False
2024-02-19,Centro,38.5,0.1,90.9,False
2024-02-20,Centro,35.0,0.0,91.0,False
2024-02-21,Centro,34.7,0.05,90.0,False
2024-02-22,Centro,36.9,0.0,89.6,False
2024-02-23,Centro,37.6,0.22,89.6,False
2024-02-24,Centro,36.7,0.09,89.7,False
2024-02-25,Centro,38.7,0.01,88.5,False
2024-02-26,Centro,36.4,0.12,88.2,False
2024-02-27,Centro,35.1,0.02,88.2,False
2024-02-28,Centro,38.4,0.08,88.0,True
2024-02-29,Centro,34.5,0.1,88.4,True
2024-03-01,Centro,34.9,0.05,87.8,True
2024-03-02,Centro,40.0,0.03,86.6,True
2024-03-03,Centro,39.8,0.25,86.8,True
2024-03-04,Centro,35.0,0.1,86.4,False
2024-03-05,Centro,33.7,0.07,85.4,False
2024-03-06,Centro,39.6,0.04,85.2,False
2024-03-07,Centro,37.6,0.22,85.7,False
2024-03-08,Centro,36.2,0.09,85.0,True
2024-03-09,Centro,34.4,0.33,86.2,False
2024-03-10,Centro,36.4,0.06,85.7,False
2024-03-11,Centro,35.4,0.17,85.8,False
2024-03-12,Centro,33.5,0.14,85.2,False
2024-03-13,Centro,35.9,0.0,85.3,False
2024-03-14,Centro,36.4,0.1,85.3,False
2024-03-15,Centro,34.5,0.26,84.7,False
2024-03-16,Centro,38.4,0.02,86.2,False
2024-03-17,Centro,39.6,0.0,86.1,False
2024-03-18,Centro,38.7,0.06,86.1,False
2024-03-19,Centro,34.9,0.02,86.7,False
2024-03-20,Centro,38.1,0.0,87.8,True
2024-03-21,Centro,36.1,0.0,88.6,True
2024-03-22,Centro,32.2,0.05,88.3,False
2024-03-23,Centro,37.9,0.02,88.6,False
2024-03-24,Centro,36.3,0.09,88.0,False
2024-03-25,Centro,40.0,0.0,88.7,True
2024-03-26,Centro,40.0,0.0,88.2,False
2024-03-27,Centro,38.1,0.05,88.1,False
2024-03-28,Centro,36.7,0.11,88.4,False
2024-03-29,Centro,36.5,0.22,89.0,False
2024-03-30,Centro,33.0,0.0,89.2,False
2024-03-31,Centro,30.8,0.06,90.3,False
2024-04-01,Centro,33.4,0.02,91.0,False
2024-04-02,Centro,35.9,0.13,91.7,False
2024-04-03,Centro,29.7,0.08,91.4,False
2024-04-04,Centro,34.4,0.0,92.6,False
2024-04-05,Centro,35.2,0.02,92.5,False
2024-04-06,Centro,35.3,0.1,93.7,False
2024-04-07,Centro,34.0,0.05,95.1,False
2024-04-08,Centro,34.9,0.14,95.6,False
2024-04-09,Centro,40.0,0.0,96.5,False
2024-04-10,Centro,37.9,0.04,95.2,False
2024-04-11,Centro,34.2,0.2,95.4,False
2024-04-12,Centro,35.7,0.1,96.2,True
2024-04-13,Centro,35.8,0.14,96.9,False
2024-04-14,Centro,33.5,0.0,96.6,True
2024-04-15,Centro,33.5,0.09,96.6,False
2024-04-16,Centro,38.8,0.09,95.6,False
2024-04-17,Centro,34.5,0.05,96.0,False
2024-04-18,Centro,32.4,0.04,95.2,False
2024-04-19,Centro,35.5,0.21,95.9,True
2024-04-20,Centro,36.0,0.04,96.6,False
2024-04-21,Centro,29.7,0.01,96.5,False
2024-04-22,Centro,35.4,0.05,96.8,False
2024-04-23,Centro,38.1,0.1,96.7,False
2024-04-24,Centro,36.8,0.17,96.9,False
2024-04-25,Centro,40.0,0.08,96.3,False
2024-04-26,Centro,39.1,0.14,96.6,False
2024-04-27,Centro,39.6,0.22,95.7,False
2024-04-28,Centro,40.0,0.17,94.8,False
2024-04-29,Centro,37.4,0.04,94.6,False
2024-04-30,Centro,35.6,0.18,94.4,True
2024-05-01,Centro,37.9,0.17,94.4,False
2024-05-02,Centro,33.3,0.03,93.9,False
2024-05-03,Centro,35.2,0.03,94.7,False
2024-05-04,Centro,32.9,0.0,94.6,False
2024-05-05,Centro,35.9,0.11,94.5,False
2024-05-06,Centro,32.7,0.07,94.3,False
2024-05-07,Centro,32.5,0.0,94.6,False
2024-05-08,Centro,35.7,0.0,94.6,False
2024-05-09,Centro,34.0,0.01,94.5,False
2024-05-10,Centro,28.6,0.16,94.6,False
2024-05-11,Centro,29.9,0.1,93.4,True
2024-05-12,Centro,30.7,0.0,92.2,False
2024-05-13,Centro,31.4,0.01,91.8,False
2024-05-14,Centro,35.2,0.08,91.4,False
2024-05-15,Centro,34.5,0.03,91.3,False
2024-05-16,Centro,37.0,0.05,91.0,True
2024-05-17,Centro,36.0,0.18,91.0,False
2024-05-18,Centro,36.8,0.12,90.0,False
2024-05-19,Centro,35.3,0.1,89.6,False
2024-05-20,Centro,34.0,0.12,88.6,False
2024-05-21,Centro,36.6,0.0,88.5,False
2024-05-22,Centro,36.0,0.06,87.2,False
2024-05-23,Centro,34.2,0.2,87.1,False
2024-05-24,Centro,36.8,0.0,86.0,False
2024-05-25,Centro,25.8,0.11,85.5,False
2024-05-26,Centro,31.9,0.02,85.7,False
2024-05-27,Centro,31.7,0.11,85.5,False
2024-05-28,Centro,36.0,0.01,84.4,False
2024-05-29,Centro,37.1,0.47,83.8,False
2024-05-30,Centro,28.0,0.0,82.9,False
2024-05-31,Centro,36.4,0.02,81.8,True
2024-06-01,Centro,28.6,0.09,81.7,True
2024-06-02,Centro,28.5,0.39,81.8,False
2024-06-03,Centro,31.1,0.04,81.8,True
2024-06-04,Centro,30.8,0.12,82.0,True
2024-06-05,Centro,26.9,0.0,81.9,True
2024-06-06,Centro,33.4,0.12,81.7,False
2024-06-07,Centro,33.4,0.0,81.1,True
2024-06-08,Centro,34.4,0.14,80.8,True
2024-06-09,Centro,29.8,0.1,80.1,False
2024-06-10,Centro,30.9,0.01,79.7,False
2024-06-11,Centro,30.8,0.0,79.8,False
2024-06-12,Centro,35.8,0.01,79.8,True
2024-06-13,Centro,22.1,0.02,81.4,False
2024-06-14,Centro,27.6,0.05,80.8,False
2024-06-15,Centro,30.3,0.0,80.8,False
2024-06-16,Centro,26.9,0.09,80.3,False
2024-06-17,Centro,29.3,0.03,80.2,False
2024-06-18,Centro,29.5,0.08,80.3,False
2024-06-19,Centro,27.8,0.12,80.9,False
2024-06-20,Centro,29.8,0.08,80.9,False
2024-06-21,Centro,31.4,0.09,81.0,False
2024-06-22,Centro,28.7,0.02,81.1,False
2024-06-23,Centro,27.9,0.42,80.6,True
2024-06-24,Centro,28.6,0.04,80.6,True
2024-06-25,Centro,29.0,0.0,80.7,True
2024-06-26,Centro,23.6,0.23,81.1,False
2024-06-27,Centro,30.1,0.14,81.6,True
2024-06-28,Centro,27.2,0.02,81.9,False
2024-06-29,Centro,32.2,0.01,82.1,False
2024-06-30,Centro,30.1,0.04,81.5,False
2024-07-01,Centro,31.7,0.38,82.2,False
2024-07-02,Centro,25.0,0.16,82.2,False
2024-07-03,Centro,26.8,0.07,82.9,False
2024-07-04,Centro,24.0,0.0,83.9,False
2024-07-05,Centro,25.5,0.04,84.1,False
2024-07-06,Centro,31.2,0.04,83.9,False
2024-07-07,Centro,31.8,0.29,84.3,False
2024-07-08,Centro,23.7,0.0,84.8,True
2024-07-09,Centro,25.7,0.0,84.9,False
2024-07-10,Centro,26.7,0.0,84.9,False
2024-07-11,Centro,28.5,0.01,85.5,True
2024-07-12,Centro,21.4,0.0,86.0,True
2024-07-13,Centro,21.7,0.01,86.1,False
2024-07-14,Centro,27.8,0.02,85.5,False
2024-07-15,Centro,20.4,0.04,86.0,False
2024-07-16,Centro,24.8,0.09,85.8,False
2024-07-17,Centro,26.5,0.14,86.1,False
2024-07-18,Centro,27.1,0.08,86.3,True
2024-07-19,Centro,25.3,0.0,85.5,False
2024-07-20,Centro,24.5,0.05,85.7,False
2024-07-21,Centro,28.0,0.02,86.1,False
2024-07-22,Centro,26.2,0.02,86.5,False
2024-07-23,Centro,23.2,0.06,86.6,True
2024-07-24,Centro,25.2,0.13,85.6,True
2024-07-25,Centro,26.1,0.02,86.3,False
2024-07-26,Centro,30.0,0.15,86.5,True
2024-07-27,Centro,27.0,0.14,85.8,True
2024-07-28,Centro,28.2,0.26,85.4,True
2024-07-29,Centro,22.6,0.0,85.4,False
2024-07-30,Centro,22.7,0.07,85.7,False
2024-07-31,Centro,23.5,0.02,85.3,True
2024-08-01,Centro,23.6,0.0,85.5,True
2024-08-02,Centro,20.9,0.3,84.5,False
2024-08-03,Centro,27.6,0.2,83.8,False
2024-08-04,Centro,26.4,0.04,82.5,False
2024-08-05,Centro,22.7,0.36,81.8,True
2024-08-06,Centro,25.4,0.0,82.4,False
2024-08-07,Centro,24.0,0.08,83.1,False
2024-08-08,Centro,25.4,0.06,83.0,False
2024-08-09,Centro,19.1,0.0,82.4,True
2024-08-10,Centro,22.6,0.06,81.9,False
2024-08-11,Centro,22.8,0.0,81.9,True
2024-08-12,Centro,24.7,0.05,80.8,False
2024-08-13,Centro,20.8,0.02,80.1,False
2024-08-14,Centro,15.1,0.16,80.5,False
2024-08-15,Centro,19.3,0.07,79.7,False
2024-08-16,Centro,22.2,0.16,78.9,False
2024-08-17,Centro,22.5,0.08,78.6,False
2024-08-18,Centro,27.3,0.04,78.4,True
2024-08-19,Centro,23.9,0.05,77.8,True
2024-08-20,Centro,22.3,0.46,77.5,True
2024-08-21,Centro,21.9,0.21,77.4,False
2024-08-22,Centro,25.2,0.19,78.1,False
2024-08-23,Centro,20.0,0.0,77.7,False
2024-08-24,Centro,21.3,0.02,77.4,False
2024-08-25,Centro,18.3,0.0,77.8,False
2024-08-26,Centro,25.8,0.07,77.3,True
2024-08-27,Centro,22.6,0.09,76.3,True
2024-08-28,Centro,19.2,0.05,76.2,True
2024-08-29,Centro,20.9,0.2,76.5,False
2024-08-30,Centro,22.7,0.14,76.5,False
2024-08-31,Centro,20.4,0.1,76.2,False
2024-09-01,Centro,19.5,0.0,75.3,False
2024-09-02,Centro,19.0,0.0,75.1,False
2024-09-03,Centro,22.0,0.1,75.6,False
2024-09-04,Centro,19.8,0.0,74.9,True
2024-09-05,Centro,19.5,0.07,74.7,True
2024-09-06,Centro,16.7,0.13,74.4,True
2024-09-07,Centro,20.9,0.16,74.0,False
2024-09-08,Centro,20.1,0.05,74.1,False
2024-09-09,Centro,19.6,0.05,74.3,False
2024-09-10,Centro,21.1,0.38,74.5,False
2024-09-11,Centro,22.7,0.0,74.1,False
2024-09-12,Centro,22.5,0.06,73.3,False
2024-09-13,Centro,22.1,0.0,73.6,False
2024-09-14,Centro,19.6,0.1,73.4,False
2024-09-15,Centro,18.6,0.09,74.5,False
2024-09-16,Centro,17.1,0.0,75.6,False
2024-09-17,Centro,18.5,0.05,76.8,False
2024-09-18,Centro,20.3,0.14,76.5,False
2024-09-19,Centro,17.8,0.16,77.0,False
2024-09-20,Centro,20.4,0.16,77.7,True
2024-09-21,Centro,17.2,0.06,78.3,False
2024-09-22,Centro,15.1,0.09,78.4,False
2024-09-23,Centro,22.5,0.03,79.3,False
2024-09-24,Centro,18.6,0.09,79.6,False
2024-09-25,Centro,17.5,0.09,80.0,False
2024-09-26,Centro,16.8,0.06,79.5,False
2024-09-27,Centro,21.3,0.34,80.1,False
2024-09-28,Centro,24.1,0.0,80.4,False
2024-09-29,Centro,18.8,0.01,80.9,True
2024-09-30,Centro,19.4,0.32,81.4,True
2024-10-01,Centro,23.2,0.19,81.8,False
2024-10-02,Centro,14.6,0.0,82.1,False
2024-10-03,Centro,25.9,0.06,82.9,True
2024-10-04,Centro,27.3,0.02,83.1,False
2024-10-05,Centro,11.9,0.0,82.7,False
2024-10-06,Centro,19.7,0.02,83.3,False
2024-10-07,Centro,17.9,0.0,83.3,False
2024-10-08,Centro,19.3,0.04,82.9,False
2024-10-09,Centro,18.8,0.27,82.7,True
2024-10-10,Centro,22.5,0.0,83.1,False
2024-10-11,Centro,19.8,0.0,83.4,True
2024-10-12,Centro,17.4,0.04,82.6,True
2024-10-13,Centro,19.6,0.06,82.6,False
2024-10-14,Centro,21.7,0.01,83.4,False
2024-10-15,Centro,16.7,0.03,83.4,True
2024-10-16,Centro,15.3,0.08,83.5,False
2024-10-17,Centro,26.3,0.03,84.2,False
2024-10-18,Centro,18.4,0.02,84.8,True
2024-10-19,Centro,20.0,0.0,85.4,True
2024-10-20,Centro,19.2,0.05,84.2,False
2024-10-21,Centro,22.1,0.2,85.1,False
2024-10-22,Centro,25.8,0.12,85.5,False
2024-10-23,Centro,22.3,0.34,86.8,False
2024-10-24,Centro,16.0,0.12,86.4,False
2024-10-25,Centro,16.5,0.05,85.5,False
2024-10-26,Centro,19.5,0.19,85.5,False
2024-10-27,Centro,20.0,0.14,85.3,False
2024-10-28,Centro,15.7,0.06,85.5,False
2024-10-29,Centro,23.3,0.5,86.0,False
2024-10-30,Centro,17.7,0.31,85.8,False
2024-10-31,Centro,25.5,0.01,85.5,False
2024-11-01,Centro,26.5,0.31,85.6,False
2024-11-02,Centro,20.4,0.08,85.3,False
2024-11-03,Centro,22.5,0.1,85.0,False
2024-11-04,Centro,17.6,0.14,85.3,False
2024-11-05,Centro,23.2,0.02,85.6,False
2024-11-06,Centro,20.0,0.07,85.9,False
2024-11-07,Centro,18.3,0.02,85.6,False
2024-11-08,Centro,20.7,0.06,84.2,False
2024-11-09,Centro,20.3,0.01,83.8,False
2024-11-10,Centro,20.8,0.06,83.2,False
2024-11-11,Centro,24.7,0.02,82.8,False
2024-11-12,Centro,19.6,0.07,82.1,True
2024-11-13,Centro,27.3,0.11,81.8,True
2024-11-14,Centro,18.2,0.29,80.9,False
2024-11-15,Centro,27.1,0.09,79.9,False
2024-11-16,Centro,19.3,0.11,80.2,False
2024-11-17,Centro,22.4,0.0,79.4,False
2024-11-18,Centro,21.1,0.0,79.0,True
2024-11-19,Centro,21.6,0.05,79.2,False
2024-11-20,Centro,25.1,0.09,79.3,False
2024-11-21,Centro,27.3,0.03,79.4,True
2024-11-22,Centro,26.5,0.05,79.2,True
2024-11-23,Centro,21.8,0.21,79.2,False
2024-11-24,Centro,23.7,0.1,79.6,False
2024-11-25,Centro,20.9,0.17,79.5,False
2024-11-26,Centro,20.4,0.07,78.4,False
2024-11-27,Centro,20.1,0.01,77.8,False
2024-11-28,Centro,22.3,0.0,77.9,True
2024-11-29,Centro,24.5,0.0,77.4,False
2024-11-30,Centro,18.1,0.08,78.0,False
2024-12-01,Centro,23.8,0.04,77.8,True
2024-12-02,Centro,28.6,0.08,77.7,True
2024-12-03,Centro,27.6,0.15,78.1,False
2024-12-04,Centro,22.6,0.06,77.9,False
2024-12-05,Centro,20.3,0.12,77.8,False
2024-12-06,Centro,26.0,0.31,78.2,False
2024-12-07,Centro,17.7,0.18,77.4,False
2024-12-08,Centro,28.2,0.0,77.2,True
2024-12-09,Centro,24.3,0.03,77.6,True
2024-12-10,Centro,30.6,0.0,77.7,False
2024-12-11,Centro,20.0,0.0,78.5,False
2024-12-12,Centro,28.1,0.11,77.7,False
2024-12-13,Centro,25.2,0.0,77.0,False
2024-12-14,Centro,24.6,0.0,77.5,False
2024-12-15,Centro,21.6,0.07,78.0,False
2024-12-16,Centro,27.6,0.15,78.1,False
2024-12-17,Centro,28.0,0.07,78.4,False
2024-12-18,Centro,31.5,0.0,79.0,False
2024-12-19,Centro,29.3,0.56,78.8,False
2024-12-20,Centro,24.6,0.09,78.7,False
2024-12-21,Centro,23.5,0.07,79.0,True
2024-12-22,Centro,22.6,0.01,79.7,False
2024-12-23,Centro,31.2,0.03,79.4,False
2024-12-24,Centro,24.6,0.03,79.6,True
2024-12-25,Centro,31.5,0.12,79.8,False
2024-12-26,Centro,28.8,0.21,80.3,True
2024-12-27,Centro,28.3,0.01,80.7,True
2024-12-28,Centro,26.6,0.1,80.7,True
2024-12-29,Centro,29.6,0.01,81.7,True
2024-12-30,Centro,27.7,0.0,81.7,False
2022-01-01,Sur,17.9,0.07,95.2,False
2022-01-02,Sur,25.5,0.0,95.6,False
2022-01-03,Sur,24.7,0.2,96.0,False
2022-01-04,Sur,26.5,1.0,97.5,True
2022-01-05,Sur,23.7,0.2,97.8,True
2022-01-06,Sur,14.8,0.26,97.9,False
2022-01-07,Sur,19.1,0.0,99.1,False
2022-01-08,Sur,24.4,0.0,99.3,False
2022-01-09,Sur,22.0,0.18,98.8,False
2022-01-10,Sur,21.6,2.16,98.7,False
2022-01-11,Sur,20.1,0.27,98.3,False
2022-01-12,Sur,26.3,0.51,97.7,False
2022-01-13,Sur,25.0,0.23,97.8,False
2022-01-14,Sur,25.3,1.14,97.9,False
2022-01-15,Sur,22.0,0.06,98.7,False
2022-01-16,Sur,24.6,0.14,99.2,False
2022-01-17,Sur,20.2,0.21,99.7,False
2022-01-18,Sur,23.9,0.08,99.4,False
2022-01-19,Sur,16.9,0.15,100.0,False
2022-01-20,Sur,19.9,0.53,100.8,False
2022-01-21,Sur,23.7,0.45,101.0,False
2022-01-22,Sur,32.0,0.2,101.3,False
2022-01-23,Sur,19.6,0.06,100.7,False
2022-01-24,Sur,21.4,0.03,101.2,False
2022-01-25,Sur,25.9,0.34,102.1,False
2022-01-26,Sur,30.6,0.05,102.2,False
2022-01-27,Sur,26.1,0.54,101.9,False
2022-01-28,Sur,27.7,0.43,101.7,False
2022-01-29,Sur,24.7,0.62,101.4,False
2022-01-30,Sur,24.3,0.26,101.1,False
2022-01-31,Sur,26.2,0.12,101.3,False
2022-02-01,Sur,24.1,0.16,101.2,False
2022-02-02,Sur,28.4,0.16,101.5,False
2022-02-03,Sur,21.5,0.9,101.5,True
2022-02-04,Sur,29.1,0.0,100.8,True
2022-02-05,Sur,26.6,0.02,100.3,True
2022-02-06,Sur,26.0,0.19,99.8,False
2022-02-07,Sur,21.8,0.04,99.4,False
2022-02-08,Sur,23.9,0.0,100.0,False
2022-02-09,Sur,30.6,0.3,100.7,False
2022-02-10,Sur,26.5,0.13,100.8,True
